0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:53:20 +0800] "GET /tommystore/resources/login.css HTTP/1.1" 200 1182
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:53:20 +0800] "GET /resources/jquery-3.2.1.slim.min.js HTTP/1.1" 404 1112
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:53:20 +0800] "GET /tommystore/javascript/common.js HTTP/1.1" 200 380
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:53:20 +0800] "GET /tommystore/resources/popper.min.js HTTP/1.1" 200 19188
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:53:20 +0800] "GET /tommystore/resources/bootstrap.min.js HTTP/1.1" 200 48944
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:53:20 +0800] "GET /tommystore/javascript/login/loginForm.js HTTP/1.1" 200 1052
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:53:20 +0800] "GET /tommystore/resources/feather.min.js HTTP/1.1" 200 72443
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:53:20 +0800] "GET /assets/js/vendor/jquery-slim.min.js HTTP/1.1" 404 1121
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:53:24 +0800] "POST /tommystore/ajax/loggingInTest HTTP/1.1" 200 127
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:53:24 +0800] "GET /favicon.ico HTTP/1.1" 404 1085
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:53:41 +0800] "GET /tommystore/resources/bootstrap.min.js.map HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:53:41 +0800] "GET /tommystore/resources/bootstrap.min.css.map HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:53:41 +0800] "GET /tommystore/resources/popper.min.js.map HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:53:41 +0800] "GET /tommystore/resources/feather.min.js.map HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:55:20 +0800] "GET /tommystore/ajax/login HTTP/1.1" 200 3222
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:55:20 +0800] "GET /tommystore/javascript/common.js HTTP/1.1" 200 380
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:55:20 +0800] "GET /tommystore/resources/bootstrap.min.css HTTP/1.1" 200 144877
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:55:20 +0800] "GET /tommystore/resources/login.css HTTP/1.1" 200 1182
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:55:20 +0800] "GET /resources/jquery-3.2.1.slim.min.js HTTP/1.1" 404 1112
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:55:20 +0800] "GET /tommystore/resources/dashboard.css HTTP/1.1" 200 1539
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:55:20 +0800] "GET /tommystore/resources/bootstrap.min.js HTTP/1.1" 200 48944
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:55:20 +0800] "GET /tommystore/resources/feather.min.js HTTP/1.1" 200 72443
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:55:20 +0800] "GET /tommystore/javascript/login/loginForm.js HTTP/1.1" 200 1051
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:55:20 +0800] "GET /tommystore/resources/popper.min.js HTTP/1.1" 200 19188
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:55:20 +0800] "GET /assets/js/vendor/jquery-slim.min.js HTTP/1.1" 404 1121
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:55:20 +0800] "GET /tommystore/resources/bootstrap.min.css.map HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:55:20 +0800] "GET /tommystore/resources/popper.min.js.map HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:55:20 +0800] "GET /tommystore/resources/bootstrap.min.js.map HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:55:21 +0800] "GET /tommystore/resources/feather.min.js.map HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:55:21 +0800] "GET /tommystore/ajax/login HTTP/1.1" 200 3222
